Episode,0,Reward,-7.2493215
Episode,0,Reward,-6.9105515
Episode,0,Reward,-7.248107
Episode,0,Reward,-7.6286044
Episode,0,Reward,-7.8078547
Episode,0,Reward,-7.215055108343561
Episode,0,Reward,-7.5028224
Episode,0,Reward,-7.525966
Episode,0,Reward,-7.811149
Episode,1,Reward,-7.472094
Episode,2,Reward,-7.4422193
Episode,3,Reward,-8.193923
Episode,4,Reward,-8.415202
Episode,5,Reward,-7.675392
Episode,6,Reward,-7.3080225
Episode,7,Reward,-7.391049
Episode,8,Reward,-7.2753744
Episode,9,Reward,-7.447171
Episode,10,Reward,-7.22839
Episode,11,Reward,-7.544213
Episode,12,Reward,-6.997805
Episode,13,Reward,-6.8367033
Episode,14,Reward,-7.1347504
Episode,15,Reward,-6.6879783
Episode,16,Reward,-6.560097
Episode,17,Reward,-6.940051
Episode,18,Reward,-6.736771
Episode,19,Reward,-6.503802
Episode,20,Reward,-6.757356
Episode,21,Reward,-6.6793027
Episode,22,Reward,-6.2471576
Episode,23,Reward,-6.383824
Episode,24,Reward,-6.5593333
Episode,25,Reward,-6.8514094
Episode,26,Reward,-6.4729557
Episode,27,Reward,-6.8016615
Episode,28,Reward,-6.399133
Episode,29,Reward,-6.6287913
Episode,30,Reward,-6.941814
Episode,31,Reward,-6.0683665
Episode,32,Reward,-5.803951
Episode,33,Reward,-6.5172744
Episode,34,Reward,-6.166728
Episode,35,Reward,-5.997608
Episode,36,Reward,-6.202248
Episode,37,Reward,-5.779101
Episode,38,Reward,-5.5552716
Episode,39,Reward,-5.7843
Episode,40,Reward,-5.8960004
Episode,41,Reward,-5.562279
Episode,42,Reward,-5.9824705
Episode,43,Reward,-5.6606655
Episode,44,Reward,-5.6830177
Episode,45,Reward,-5.6474204
Episode,46,Reward,-5.632403
Episode,47,Reward,-5.6765
Episode,48,Reward,-5.541829
Episode,49,Reward,-5.9593
Episode,50,Reward,-5.555902
Episode,51,Reward,-5.663392
Episode,52,Reward,-5.5832095
Episode,53,Reward,-5.770737
Episode,54,Reward,-5.392404
Episode,55,Reward,-5.6414385
Episode,56,Reward,-5.3489227
Episode,57,Reward,-5.620419
Episode,58,Reward,-5.694146
Episode,59,Reward,-5.5919228
Episode,60,Reward,-5.0763645
Episode,61,Reward,-4.971377
Episode,62,Reward,-5.1332717
Episode,63,Reward,-5.506352
Episode,64,Reward,-5.7461476
Episode,65,Reward,-5.349093
Episode,66,Reward,-5.2179523
Episode,67,Reward,-5.587476
Episode,68,Reward,-5.3068347
Episode,69,Reward,-5.2147584
Episode,70,Reward,-4.973202
Episode,71,Reward,-5.343596
Episode,72,Reward,-5.3488646
Episode,73,Reward,-5.2221622
Episode,74,Reward,-5.3531303
Episode,75,Reward,-5.226679
Episode,76,Reward,-5.205257
Episode,77,Reward,-5.068615
Episode,78,Reward,-4.9051156
Episode,79,Reward,-4.8962126
Episode,80,Reward,-5.08116
Episode,81,Reward,-5.1293902
Episode,82,Reward,-5.279648
Episode,83,Reward,-4.8491354
Episode,84,Reward,-5.3600144
Episode,85,Reward,-5.06341
