Episode,0,Reward,-7.159885498036941
Episode,0,Reward,-7.375136558016141
Episode,0,Reward,-7.760760609855255
Episode,1,Reward,-7.550963649253051
Episode,2,Reward,-8.006516948640346
Episode,3,Reward,-8.422092930227517
Episode,4,Reward,-7.482471556564172
Episode,5,Reward,-7.321637015640736
Episode,6,Reward,-7.259959365874529
Episode,7,Reward,-7.243520487844944
Episode,8,Reward,-7.534248925497135
Episode,9,Reward,-6.965646195113659
Episode,10,Reward,-7.4816360884408155
Episode,11,Reward,-8.007663983603319
Episode,12,Reward,-7.3668448414405185
Episode,13,Reward,-7.099912515580654
Episode,14,Reward,-7.262895095696052
Episode,15,Reward,-7.388714347034693
Episode,16,Reward,-6.987720862179994
Episode,17,Reward,-6.839681246081988
Episode,18,Reward,-7.411474861999353
Episode,19,Reward,-7.443005587855975
Episode,20,Reward,-7.696834176927805
Episode,21,Reward,-7.687389073073864
Episode,22,Reward,-7.178563560644785
Episode,23,Reward,-6.910304318368435
Episode,24,Reward,-7.566663779616356
Episode,25,Reward,-7.38738775998354
Episode,26,Reward,-7.156987977822622
Episode,27,Reward,-7.486631886611383
Episode,28,Reward,-7.434206035733223
Episode,29,Reward,-7.312841691225767
Episode,30,Reward,-7.076627266108989
Episode,31,Reward,-7.918835929532846
Episode,32,Reward,-7.33642866820097
Episode,33,Reward,-7.863432887742917
Episode,34,Reward,-7.330421645840009
Episode,35,Reward,-7.144479885796706
Episode,36,Reward,-7.300186420828104
Episode,37,Reward,-7.891063953191042
Episode,38,Reward,-7.605432538737853
Episode,39,Reward,-8.144610800991456
Episode,40,Reward,-7.596315415153901
Episode,41,Reward,-6.984912457416455
Episode,42,Reward,-7.505597913265229
Episode,43,Reward,-7.634695017635822
Episode,44,Reward,-7.3278305391967296
Episode,45,Reward,-7.494725460509459
Episode,46,Reward,-8.107462257395188
Episode,47,Reward,-7.67611323600014
Episode,48,Reward,-7.340122171044349
Episode,49,Reward,-8.425996920665105
Episode,50,Reward,-7.482473687628905
Episode,51,Reward,-8.115223598231871
Episode,52,Reward,-7.559052855273088
Episode,53,Reward,-8.075081092566252
Episode,54,Reward,-7.223195833067099
Episode,55,Reward,-7.627970849176248
Episode,56,Reward,-7.3043109974265095
Episode,57,Reward,-7.817313517481089
Episode,58,Reward,-7.785762005199989
Episode,59,Reward,-7.375439719756444
Episode,60,Reward,-7.236034165819486
Episode,61,Reward,-7.110736753443877
Episode,62,Reward,-7.226694769660631
Episode,63,Reward,-7.92377595325311
Episode,64,Reward,-7.6223385790983835
Episode,65,Reward,-7.063989359835784
Episode,66,Reward,-7.416983317236106
Episode,67,Reward,-7.984329475859801
Episode,68,Reward,-8.569646290441353
Episode,69,Reward,-7.587529885470867
Episode,70,Reward,-8.028398494124412
Episode,71,Reward,-7.381061366200447
Episode,72,Reward,-7.546022746364276
Episode,73,Reward,-7.187362911800544
Episode,74,Reward,-7.8808602467676
Episode,75,Reward,-7.249796219021082
Episode,76,Reward,-8.172098990877469
Episode,77,Reward,-8.189008067299921
Episode,78,Reward,-8.502679959833621
Episode,79,Reward,-7.907519888256987
Episode,80,Reward,-8.637253164350987
Episode,81,Reward,-7.913696337640285
Episode,82,Reward,-8.107164949178696
